#NR_SVs chm13
#chr	outermost_start	outermost_stop	variant_count	variant_type	method	analysis	platform	study	variant	clinical_assertion	clinvar_accession	bin_size
chr8	53074040	53939118	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145255	Likely pathogenic	RCV000754352.2;VCV000545368.1	medium
chr8	53090189	53334376	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145256	Likely pathogenic	RCV000754353.1;VCV000545369.1	medium
chr8	57782786	79601391	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161293	Pathogenic	RCV000053653.5;VCV000059787.1	large
chr8	59535427	63291612	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16252260	Likely pathogenic	RCV001255692.2;VCV000977789.2	large
chr8	60942999	67084780	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161313	Pathogenic	RCV000134830.5;VCV000145461.2	large
chr8	61165152	61280676	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212445	Pathogenic	RCV001033308.5;VCV000832837.5	medium
chr8	61261435	61261602	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152264	Likely pathogenic	RCV000513326.3;VCV000444843.3	medium
chr8	62115537	82969390	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161511	Pathogenic	RCV000053654.6;VCV000059788.1	large
chr8	67059601	80531679	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15136016	Pathogenic	RCV000138027.4;VCV000148965.2	large
chr8	67532354	67585627	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973685	Likely pathogenic	RCV002032157.2;VCV001525031.2	medium
chr8	67538422	67558570	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973686	Likely pathogenic	RCV002032167.3;VCV001525042.3	medium
chr8	70488636	81538524	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15124357	Likely pathogenic	RCV000240367.1;VCV000253364.1	large
chr8	71377060	74782583	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120745	Pathogenic	RCV000053655.5;VCV000059789.1	large
chr8	86906949	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161374	Pathogenic	RCV000143659.7;VCV000155592.2	large
chr8	86946377	116633042	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15154586	Pathogenic	RCV000683045.1;VCV000563556.1	large
chr8	86946377	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161674	Pathogenic	RCV000511002.2;VCV000443924.2	large
chr8	86946451	142810780	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161669	Pathogenic	RCV000510854.2;VCV000441594.2	large
chr8	87420707	138139725	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161773	Pathogenic	RCV000135621.5;VCV000146316.2	large
chr8	87772594	87772595	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16736652	Pathogenic	RCV001293009.3;VCV000997677.3	small
chr8	87772596	87783194	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15149473	Pathogenic	RCV000498744.1;VCV000427717.1	medium
chr8	87774274	87791400	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787037	Pathogenic	RCV003119955.2;VCV002426513.2	medium
chr8	87774284	87774354	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213703	Pathogenic	RCV001032036.6;VCV000831482.6	medium
chr8	87774294	87791380	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172454	Pathogenic	RCV001380713.1;VCV001069006.1	medium
chr8	89054491	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161791	Pathogenic	RCV000138551.7;VCV000149554.2	large
chr8	91066424	91094481	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145109	Likely pathogenic	RCV000708422.4;VCV000584250.4	medium
chr8	91081896	91082045	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788260	Likely pathogenic	RCV003107699.2;VCV002424466.2	medium
chr8	93160368	141465396	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161680	Pathogenic	RCV000511761.2;VCV000441804.2	large
chr8	95807128	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161065	Pathogenic	RCV000134353.6;VCV000144949.1	large
chr8	95916034	97915492	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254137	Likely pathogenic	RCV001259019.1;VCV000979843.1	large
chr8	96609218	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976072	Pathogenic	RCV002221452.2;VCV001676301.2	large
chr8	96759400	99086566	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16206968	Likely pathogenic	RCV001006122.1;VCV000815145.1	large
chr8	97267736	98269021	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16091737	Pathogenic	RCV000856633.2;VCV000666435.2	large
chr8	98508606	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161091	Pathogenic	RCV000140447.8;VCV000151754.2	large
chr8	98545743	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161853	Pathogenic	RCV000448954.3;VCV000395449.3	large
chr8	99209745	99256134	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17649857	Likely pathogenic	RCV001543354.1;VCV001184814.1	medium
chr8	100179960	100268873	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16216503	Pathogenic	RCV001195123.1;VCV000915970.1	medium
chr8	100221009	100318087	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786930	Likely pathogenic	RCV003119846.2;VCV002426405.2	medium
chr8	100221019	100267884	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786935	Pathogenic	RCV003119851.2;VCV002426410.2	medium
chr8	100221019	100295187	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973942	Likely pathogenic	RCV002046399.2;VCV001521822.2	medium
chr8	100235795	100246224	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973713	Likely pathogenic	RCV002034116.3;VCV001521841.3	medium
chr8	100259345	100636505	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212066	Likely pathogenic	RCV001032253.3;VCV000831712.3	medium
chr8	100317876	100318077	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973941	Likely pathogenic	RCV002046387.2;VCV001521771.2	medium
chr8	100317876	100400277	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786926	Likely pathogenic	RCV003119842.2;VCV002426401.2	medium
chr8	100317886	100334778	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214522	Likely pathogenic	RCV001033493.1;VCV000833031.1	medium
chr8	100509202	100592652	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172108	Likely pathogenic	RCV001377508.3;VCV001066497.3	medium
chr8	100556534	100556681	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172285	Likely pathogenic	RCV001379213.3;VCV001067844.3	medium
chr8	100681413	100786465	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786929	Likely pathogenic	RCV003119845.2;VCV002426404.2	medium
chr8	100700612	100702627	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971125	Pathogenic	RCV001951230.4;VCV001456604.4	medium
chr8	100766764	100767471	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786925	Likely pathogenic	RCV003119841.2;VCV002426400.2	medium
chr8	100995724	100996676	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973622	Likely pathogenic	RCV002027988.3;VCV001521852.3	medium
chr8	101148134	102315988	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132051	Pathogenic	RCV000050759.5;VCV000057124.1	large
chr8	101993350	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161352	Pathogenic	RCV000141694.6;VCV000153231.2	large
chr8	103087953	104485743	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132052	Pathogenic	RCV000050760.5;VCV000057125.1	large
chr8	104434282	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161104	Pathogenic	RCV000142810.6;VCV000154743.2	large
chr8	105551728	105578917	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791949	Likely pathogenic	RCV003107391.2;VCV002424158.2	medium
chr8	108536986	123548183	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16255145	Pathogenic	RCV001259025.1;VCV000979849.1	large
chr8	114705366	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161722	Pathogenic	RCV000050638.6;VCV000057045.1	large
chr8	114965832	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161428	Pathogenic	RCV000512401.2;VCV000442692.2	large
chr8	116545952	116731030	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15149847	Pathogenic	RCV000505282.1;VCV000438454.1	medium
chr8	116714057	136725069	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18841860	Pathogenic	RCV003327615.1;VCV002579176.1	large
chr8	116714134	116750796	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971106	Pathogenic	RCV001951119.5;VCV001456376.5	medium
chr8	116731011	116750816	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144784	Pathogenic	RCV000708380.5;VCV000584199.5	medium
chr8	118941265	118965641	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213464	Pathogenic	RCV001031697.5;VCV000831112.5	medium
chr8	118941282	119170966	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15122534	Pathogenic	RCV000210813.1;VCV000225137.1	medium
chr8	121159045	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16208199	Pathogenic	RCV001006140.1;VCV000815163.1	large
chr8	121810531	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15162410	Pathogenic	RCV000683044.1;VCV000563555.1	large
chr8	122311528	145181294	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15773510	Pathogenic	RCV000849762.2;VCV000689071.2	large
chr8	123585133	129634646	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161306	Pathogenic	RCV000133620.4;VCV000144138.2	large
chr8	123882793	124492652	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132562	Pathogenic	RCV000050761.5;VCV000057126.1	medium
chr8	125257615	126470701	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132563	Pathogenic	RCV000050762.6;VCV000057127.1	large
chr8	128245713	128986336	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132281	Pathogenic	RCV000050763.5;VCV000057128.1	medium
chr8	128865702	128868412	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16091962	Likely pathogenic	RCV000999115.11;VCV000810340.17	medium
chr8	131242215	142349572	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131822	Pathogenic	RCV000133621.5;VCV000144139.2	large
chr8	131252795	143533971	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18841906	Pathogenic	RCV003325441.1;VCV002578018.1	large
chr8	133303033	133309098	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212114	Likely pathogenic	RCV001032482.3;VCV000831959.3	medium
chr8	134374646	134383256	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15119416	Pathogenic	RCV000119265.2;VCV000132796.1	medium
chr8	134376923	134376924	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639267	Pathogenic	RCV000203260.1;VCV000218919.1	small
chr8	145092577	145096991	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973284	Likely pathogenic	RCV002011771.3;VCV001510440.4	medium
chr8	145092894	145102961	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770705	Likely pathogenic	RCV000815262.6;VCV000658433.7	medium
chr8	145183562	145970451	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145655	Pathogenic	RCV000050640.4;VCV000057047.1	medium
chr8	145584153	145584154	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976584	Pathogenic	RCV000003721.3;VCV000003543.1	small
chr8	145608447	145612639	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790808	Likely pathogenic	RCV003116660.2;VCV002425866.2	medium
chr8	145682972	145687702	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212710	Likely pathogenic	RCV001033720.3;VCV000833267.3	medium
chr9	197869	5963983	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330804	Likely pathogenic	RCV002472665.1;VCV001807859.1	large
chr9	198098	4975271	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15139163	Pathogenic	RCV000142816.4;VCV000154749.2	large
chr9	198112	5431232	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15135188	Pathogenic	RCV000137339.5;VCV000148264.2	large
chr9	198201	335797	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16736625	Pathogenic	RCV001291967.1;VCV000997066.1	medium
chr9	198201	3472258	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15133217	Pathogenic	RCV000053705.6;VCV000059837.1	large
chr9	209057	328056	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786328	Likely pathogenic	RCV002510372.1;VCV001878319.1	medium
chr9	209057	334660	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18830860	Likely pathogenic	RCV003230862.1;VCV002503871.1	medium
chr9	209057	404588	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955821	Likely pathogenic	RCV001797962.1;VCV001329071.1	medium
chr9	265935	299068	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973951	Likely pathogenic	RCV002047039.4;VCV001349601.5	medium
chr9	265935	306508	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973952	Likely pathogenic	RCV002047048.4;VCV001349612.5	medium
chr9	265935	323850	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131021	Likely pathogenic	RCV000645189.7;VCV000536621.8	medium
chr9	265935	332393	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790376	Likely pathogenic	RCV003114044.3;VCV002427714.4	medium
chr9	265935	378298	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973901	Likely pathogenic	RCV002044153.6;VCV001348112.7	medium
chr9	265935	394875	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172269	Likely pathogenic	RCV001378974.3;VCV001067654.2	medium
chr9	265935	417883	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790377	Likely pathogenic	RCV003114045.3;VCV002427715.2	medium
chr9	265955	378278	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144450	Likely pathogenic	RCV000708351.2;VCV000584159.1	medium
chr9	265955	394855	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144444	Likely pathogenic	RCV000708328.2;VCV000584127.1	medium
chr9	298905	394875	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213096	Likely pathogenic	RCV001031158.5;VCV000830532.6	medium
chr9	321309	378298	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172320	Likely pathogenic	RCV001379534.5;VCV001068091.5	medium
chr9	328037	335996	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172268	Likely pathogenic	RCV001378973.5;VCV001067653.5	medium
chr9	329860	335996	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213714	Likely pathogenic	RCV001032054.5;VCV000831501.6	medium
chr9	336743	539243	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16206992	Likely pathogenic	RCV001006175.1;VCV000815198.1	medium
chr9	363654	417883	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790375	Likely pathogenic	RCV003114043.3;VCV002427713.4	medium
chr9	367062	428173	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973950	Likely pathogenic	RCV002047010.4;VCV001349565.4	medium
chr9	404569	406751	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973953	Likely pathogenic	RCV002047058.4;VCV001349623.4	medium
chr9	6705520	30024110	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15150609	Pathogenic	RCV000510425.2;VCV000442183.2	large
chr9	6555845	6555976	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172126	Likely pathogenic	RCV001377662.2;VCV001066623.2	medium
chr9	6555845	6563748	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787145	Likely pathogenic	RCV003122126.2;VCV002422532.5	medium
chr9	6570386	6570501	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129230	Pathogenic	RCV000535266.6;VCV000462849.8	medium
chr9	6592178	6600166	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973316	Likely pathogenic	RCV002012443.3;VCV001492551.5	medium
chr9	6625207	6625362	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787133	Pathogenic	RCV003122114.2;VCV002422520.2	medium
chr9	7158759	37062487	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15147380	Pathogenic	RCV000137741.5;VCV000148673.2	large
chr9	9554718	30282146	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15146550	Pathogenic	RCV000053749.6;VCV000059878.2	large
chr9	10536947	13285450	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15146623	Pathogenic	RCV000133874.5;VCV000144392.2	large
chr9	13131446	13659170	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329562	Pathogenic	RCV002472496.1;VCV001807690.1	medium
chr9	17144763	35587727	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15142058	Pathogenic	RCV000510986.2;VCV000442112.2	large
chr9	17515433	18694341	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15136204	Pathogenic	RCV000136736.4;VCV000147568.2	large
chr9	17697220	30905362	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15141939	Pathogenic	RCV000510665.2;VCV000442255.2	large
chr9	20669221	24586905	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145523	Likely pathogenic	RCV000754362.1;VCV000545378.1	large
chr9	28989268	38812187	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15138360	Likely pathogenic	RCV000142317.6;VCV000154223.2	large
chr9	32208051	38335598	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254389	Likely pathogenic	RCV001259519.1;VCV000980343.1	large
